日期,M0330255,K0182681,T1807286,M0340585,M0051559,M0051566,S0105896,S0105899,S0031645,M0000005
2004-03-23,1104.7281,1121.332,,8.2774,102.3174,,,,416.25,37.45
2004-03-22,1109.7979,1134.787,,8.2774,102.5699,,,,417.65,37.11
2004-03-19,1103.6024,1129.775,,8.2773,102.5033,,,,412,38.08
2004-03-18,1086.2413,1111.849,,8.2775,102.765,,,,410.75,37.93
2004-03-17,1105.306,1135.167,,8.2774,102.7987,,,,402.75,38.18
2004-03-16,1103.4689,1135.571,,8.2773,103.0673,,,,402.5,37.48
2004-03-15,1097.0383,1131.675,,8.2773,102.924,,,,398.1,37.44
2004-03-12,1074.7307,1099.081,,8.2771,102.4453,,,,398,36.19
2004-03-11,1075.991,1095.564,,8.2772,102.4295,,,,398.45,36.78
2004-03-10,1064.172,1091.097,,8.277,103.4579,,,,400.25,36.1
2004-03-09,1039.6744,1061.159,,8.2771,102.7735,,,,401.5,36.28
2004-03-08,1045.5005,1057.102,,,102.963,,,,399.85,36.57
2004-03-05,1069.3646,1071.581,,8.2772,102.6994,,,,399.25,37.26
2004-03-04,1076.3511,1078.348,,8.277,102.6983,,,,392,36.64
2004-03-03,1069.663,1072.639,,,102.5522,,,,390.5,35.8
2004-03-02,1087.3561,1093.391,,8.2768,102.6074,,,,395.75,36.66
2004-03-01,1088.6057,1094.242,,8.2768,103.0254,,,,400,36.86
2004-02-27,1075.1605,1088.725,,8.2769,103.2032,,,,395.85,36.16
2004-02-26,1059.9437,1079.897,,8.277,102.7035,,,,393.25,35.51
2004-02-25,1061.2688,1070.362,,8.277,102.9553,,,,400.25,35.68
2004-02-24,1083.1578,1093.102,,8.2771,103.086,,,,402.25,34.58
2004-02-23,1089.6716,1093.137,,8.2773,103.1133,,,,399.5,34.35
2004-02-20,1112.691,1124.661,,8.2772,102.9237,,,,405.25,35.6
2004-02-19,1107.6125,1122.38,,8.2772,102.8868,,,,409.8,36
2004-02-18,1106.4022,1129.275,,8.277,102.4658,,,,414.5,35.45
2004-02-17,1098.2509,1123.618,,8.277,103.0621,,,,414.5,35.19
2004-02-16,1088.6033,1123.748,,8.2772,103.3295,,,,411.7,
2004-02-13,1064.0232,1096.362,,8.277,102.9723,,,,416,34.56
2004-02-12,1072.678,1094.112,,8.2774,103.0168,,,,411.6,33.98
2004-02-11,1074.5818,1110.061,,8.2771,103.1545,,,,405.75,34
2004-02-10,1075.1785,1120.961,,8.2772,102.9554,,,,408.55,33.87
2004-02-09,1075.9409,1134.611,,,103.2577,,,,405.95,32.83
2004-02-06,1055.8755,1122.084,,8.2773,103.2572,,,,404.25,32.48
2004-02-05,1066.3749,1127.897,,8.2773,102.8204,,,,399.55,33.08
2004-02-04,1056.8911,1128.443,,8.2774,102.7785,,,,399.25,33.1
2004-02-03,1034.7931,1102.954,,8.2772,103.0135,,,,401.45,34.1
2004-02-02,1021.438,1091.729,,8.277,103.2353,,,,398.35,34.98
2004-01-30,998.4836,1067.553,,8.2768,103.4053,,,,399.75,33.05
2004-01-29,1016.4634,1100.604,,8.2771,103.4167,,,,405.7,32.81
2004-01-28,,,,,,,,,411,33.62
2004-01-27,,,,8.2773,,,,,405.7,34.12
2004-01-26,,,,,,,,,408.2,34.47
2004-01-23,,,,8.2773,,,,,409,34.94
2004-01-22,,,,,,,,,409.25,34.93
2004-01-21,,,,8.277,103.3981,,,,407.6,34.58
2004-01-20,,,,8.277,103.8426,,,,409.25,36.2
2004-01-19,,,,8.2766,103.8586,,,,406.6,
2004-01-18,,,,,103.4487,,,,,
2004-01-17,,,,,103.4748,,,,,
2004-01-16,991.2112,1083.652,,8.2767,103.6996,,,,408.4,35.07
2004-01-15,981.4929,1073.977,,8.2767,103.4887,,,,412.5,33.44
2004-01-14,985.1979,1079.72,,8.2768,103.4044,,,,419.5,34.5
2004-01-13,992.5134,1102.341,,8.2768,103.4348,,,,425.5,34.43
2004-01-12,987.6257,1116.799,,8.277,103.2604,,,,425.25,34.72
2004-01-09,970.5616,1081.785,,8.277,103.3202,,,,423.35,34.31
2004-01-08,981.7166,1102.662,,8.2772,103.3046,,,,421,33.98
2004-01-07,966.0709,1086.303,,8.2772,103.248,,,,421.75,33.62
2004-01-06,955.8924,1075.656,,8.2771,103.401,,,,424.4,33.7
2004-01-05,952.0375,1060.801,,8.277,103.5303,,,,420.6,33.78
2004-01-02,933.7751,1011.347,,8.2769,104.3941,,,,415.25,
2003-12-31,927.2194,1000,,8.2767,104.041,,,,417.25,32.52
2003-12-30,935.4024,,,8.2767,103.6524,,,,416.25,32.79
2003-12-29,931.2557,,,8.2769,104.0442,,,,412,32.4
2003-12-26,939.5196,,,,103.9345,,,,,
2003-12-25,938.4168,,,8.2768,103.5039,,,,,
2003-12-24,939.5219,,,8.277,103.6125,,,,410.8,32.86
2003-12-23,931.9716,,,8.2769,103.3988,,,,409.25,31.95
2003-12-22,926.2995,,,8.2769,103.3899,,,,410.45,31.87
2003-12-19,902.5203,,,8.277,103.1128,,,,409.75,33.02
2003-12-18,919.4872,,,8.2769,103.1964,,,,407.5,33.71
2003-12-17,922.8146,,,8.2769,103.0886,,,,408.25,33.35
2003-12-16,930.4124,,,8.2771,103.2441,,,,408,32.89
2003-12-15,936.8102,,,8.2772,103.0021,,,,407.5,33.18
2003-12-12,936.0195,,,8.2771,102.9758,,,,407.1,33.04
2003-12-11,936.8488,,,8.2771,102.8957,,,,404.1,31.85
2003-12-10,936.1427,,,8.277,102.7184,,,,410,31.88
2003-12-09,925.0803,,,8.2771,102.5313,,,,407.75,31.76
2003-12-08,921.5236,,,8.2771,102.6877,,,,406.15,32.1
2003-12-05,931.8031,,,8.2769,102.7015,,,,402.4,30.73
2003-12-04,930.7075,,,8.277,102.6601,,,,402.25,31.26
2003-12-03,925.5957,,,8.2771,102.476,,,,401.8,31.1
2003-12-02,921.8806,,,8.2772,102.3059,,,,401.35,30.78
2003-12-01,920.7177,,,8.2772,102.699,,,,400.25,29.95
2003-11-28,900.5555,,,8.277,102.3028,,,,398.35,
2003-11-27,895.6263,,,8.2772,102.5108,,,,395.45,
2003-11-26,912.7878,,,8.2772,102.1036,,,,396,30.41
2003-11-25,909.9488,,,8.277,102.3201,,,,391.75,29.77
2003-11-24,903.8384,,,8.2771,102.9369,,,,391.9,29.74
2003-11-21,877.0125,,,8.277,102.232,,,,395.5,31.61
2003-11-20,889.4078,,,8.2769,102.36,,,,394.3,32.86
2003-11-19,861.1203,,,8.2767,102.7249,,,,395.15,32.92
2003-11-18,846.2679,,,8.2767,102.2089,,,,393.9,33.28
2003-11-17,857.1381,,,8.2769,102.7068,,,,393.7,31.73
2003-11-14,859.5438,,,,102.4542,,,,396.7,32.37
2003-11-13,851.7294,,,8.277,102.4459,,,,395.4,31.9
2003-11-12,849.2521,,,8.277,103.1005,,,,389.7,31.33
2003-11-11,865.3471,,,8.2769,102.3556,,,,387.8,31.15
2003-11-10,862.7087,,,8.277,102.9633,,,,383.5,30.88
2003-11-07,862.0958,,,8.277,102.9238,,,,378.95,30.85
2003-11-06,874.3516,,,8.2769,103.0728,,,,380.25,30.26
2003-11-05,896.6096,,,8.2767,103.0655,,,,378.75,30.3
2003-11-04,905.1959,,,8.2767,102.8057,,,,377.9,28.75
2003-11-03,889.8267,,,8.2766,102.8551,,,,383.25,28.9
2003-10-31,881.7914,,,8.2766,102.5508,,,,386.25,29.11
2003-10-30,877.6651,,,8.2767,102.3953,,,,386.5,28.47
2003-10-29,889.7386,,,8.2766,102.4691,,,,385.4,28.91
2003-10-28,902.8851,,,8.2766,102.7209,,,,384.4,29.56
2003-10-27,907.5626,,,8.2767,102.9992,,,,386,29.92
2003-10-24,919.6629,,,8.2768,102.7054,,,,388.25,30.16
2003-10-23,925.3026,,,8.2766,102.4365,,,,384.5,30.3
2003-10-22,933.2419,,,8.2766,103.0319,,,,384.75,29.92
2003-10-21,912.4768,,,8.2765,102.7842,,,,378.2,30.18
2003-10-20,910.7365,,,8.2766,101.9461,,,,373.8,30.35
2003-10-17,919.2482,,,8.2766,102.3695,,,,370.5,30.68
2003-10-16,917.4282,,,8.2766,102.7276,,,,373.4,31.54
2003-10-15,930.1214,,,8.2767,103.149,,,,373.5,31.77
2003-10-14,933.0367,,,8.2767,103.284,,,,373.95,31.82
2003-10-13,940.6278,,,8.2768,102.8612,,,,370.25,31.95
2003-10-10,943.4065,,,8.277,103.6232,,,,372.3,31.97
2003-10-09,921.2957,,,8.2771,103.9047,,,,370.6,31.01
2003-10-08,923.4867,,,8.2771,103.9926,,,,375.25,29.81
2003-10-07,,,,,,,,,376.1,30.41
2003-10-06,,,,,,,,,371.3,30.47
2003-10-03,,,,,,,,,384.25,30.4
2003-10-02,,,,,,,,,382.2,29.84
2003-10-01,,,,,,,,,383.5,29.39
2003-09-30,920.2191,,,8.277,103.9574,,,,388,29.2
2003-09-29,913.1382,,,8.277,104.1138,,,,381.95,28.4
2003-09-28,,,,,103.9279,,,,,
2003-09-27,,,,,103.4904,,,,,
2003-09-26,926.7632,,,8.2773,104.2646,,,,382.7,28.16
2003-09-25,931.8981,,,8.277,104.1254,,,,390.7,28.29
2003-09-24,945.0687,,,8.277,104.0412,,,,385,28.24
2003-09-23,941.7236,,,8.2772,104.462,,,,384.6,27.13
2003-09-22,935.8909,,,8.2773,105.0665,,,,385.5,26.96
2003-09-19,939.6943,,,8.2773,105.0967,,,,379.75,27.03
2003-09-18,938.4383,,,8.2775,105.058,,,,378.3,27.17
2003-09-17,938.4407,,,8.2775,105.1225,,,,374.25,27.03
2003-09-16,949.4354,,,8.2774,105.335,,,,374.6,27.56
2003-09-15,941.3893,,,8.2774,105.8127,,,,373.5,28.14
2003-09-12,951.7244,,,8.2772,105.3836,,,,378.25,28.27
2003-09-11,964.423,,,8.2772,105.5644,,,,376.3,28.82
2003-09-10,964.6432,,,8.277,105.5516,,,,380,29.35
2003-09-09,963.1285,,,,105.5684,,,,382.25,29.18
2003-09-08,966.2825,,,8.277,105.5542,,,,374.65,28.85
2003-09-05,970.4708,,,,105.7597,,,,375.8,28.88
2003-09-04,981.7789,,,8.277,105.5482,,,,370.75,28.98
2003-09-03,983.0541,,,8.2768,105.7091,,,,370,29.49
2003-09-02,980.6495,,,8.277,105.7305,,,,373.7,29.41
2003-09-01,982.0244,,,8.277,105.9449,,,,376.25,
2003-08-29,962.6107,,,8.2771,105.9025,,,,375.6,31.57
2003-08-28,958.3241,,,8.2771,105.6319,,,,369.8,31.5
2003-08-27,965.9971,,,8.277,105.622,,,,371.25,31.21
2003-08-26,966.3296,,,8.2768,105.6717,,,,360.5,31.95
2003-08-25,963.7314,,,8.2768,105.7057,,,,,31.56
2003-08-22,976.5512,,,8.2766,105.9258,,,,358.75,31.84
2003-08-21,977.6127,,,8.2766,105.8238,,,,363.3,31.88
2003-08-20,978.2447,,,8.2768,105.932,,,,363.7,30.95
2003-08-19,982.7667,,,8.2767,105.8679,,,,360.4,30.7
2003-08-18,979.608,,,8.2768,105.8752,,,,360.25,30.89
2003-08-15,982.2344,,,8.2768,105.9581,,,,364.5,31.05
2003-08-14,983.863,,,,105.8057,,,,363.6,31.09
2003-08-13,989.0573,,,8.277,105.8577,,,,358.65,30.78
2003-08-12,999.7899,,,8.277,105.7962,,,,360.1,31.92
2003-08-11,995.3989,,,8.2772,105.7935,,,,359.15,32.01
2003-08-08,991.9883,,,8.2772,105.7537,,,,353.95,32.18
2003-08-07,1003.6927,,,8.2773,105.9431,,,,351.6,32.39
2003-08-06,1003.8497,,,8.2773,106.117,,,,352,31.7
2003-08-05,1006.8026,,,8.2775,106.1236,,,,348.4,32.22
2003-08-04,1006.3216,,,8.2775,106.1633,,,,347.5,31.84
2003-08-01,993.9757,,,8.2772,106.2727,,,,352.35,32.31
2003-07-31,992.5798,,,8.2773,106.0803,,,,354.75,30.54
2003-07-30,992.7812,,,8.2773,106.0576,,,,357.75,30.68
2003-07-29,992.6992,,,8.2775,106.0935,,,,363.5,30.24
2003-07-28,987.6214,,,8.2775,106.1349,,,,365.6,30.11
2003-07-25,993.2859,,,8.2775,106.2689,,,,363,30.17
2003-07-24,1004.5585,,,8.2774,105.9391,,,,357.3,30.22
2003-07-23,1012.4105,,,,106.0233,,,,354.75,29.67
2003-07-22,1008.0896,,,8.277,105.8072,,,,352,30.19
2003-07-21,1003.3922,,,8.2768,105.7354,,,,350,31.78
2003-07-18,1014.4434,,,8.277,105.9397,,,,344.35,31.96
2003-07-17,1036.6426,,,8.277,105.7067,,,,342.5,31.41
2003-07-16,1032.7028,,,8.277,105.1493,,,,343.2,31.05
2003-07-15,1029.5902,,,8.2771,105.749,,,,348.25,31.62
2003-07-14,1028.3862,,,8.2771,105.7486,,,,347.5,31.27
2003-07-11,1032.8705,,,8.2772,106.0348,,,,343.7,31.28
2003-07-10,1034.6125,,,8.2773,105.7525,,,,343.4,31.06
2003-07-09,1017.2278,,,8.2775,105.233,,,,344.15,30.88
2003-07-08,1023.5074,,,8.2773,105.7475,,,,347.2,30.22
2003-07-07,1015.3324,,,8.2773,105.9303,,,,348.15,30.13
2003-07-04,1016.2443,,,8.2776,105.8757,,,,351.3,
2003-07-03,1017.4983,,,8.2775,105.4417,,,,349.4,30.42
2003-07-02,1014.1199,,,8.2775,105.7653,,,,351.5,30.15
2003-07-01,1006.5001,,,8.2774,105.6674,,,,350.2,30.4
2003-06-30,1009.1769,,,8.2775,105.4041,,,,346,30.19
2003-06-27,1016.7346,,,8.2774,105.511,,,,345.5,29.27
2003-06-26,1031.1874,,,8.2774,105.564,,,,343.85,29.01
2003-06-25,1024.3314,,,8.2775,105.3539,,,,348.1,29.95
2003-06-24,1032.3821,,,8.2773,105.6034,,,,348.25,28.78
2003-06-23,1029.9303,,,8.2773,105.5909,,,,355,29.17
2003-06-20,1042.1453,,,8.2771,105.646,,,,358,30.82
2003-06-19,1047.5498,,,8.277,105.7899,,,,357.65,29.96
2003-06-18,1058.8893,,,8.2768,105.8646,,,,359.75,30.36
2003-06-17,1060.3684,,,8.2768,105.6724,,,,362.75,31.07
2003-06-16,1063.9011,,,8.2769,105.835,,,,358.3,31.18
2003-06-13,1067.3812,,,8.2771,105.8995,,,,353.05,30.65
2003-06-12,1062.932,,,8.277,105.8712,,,,352.25,31.51
2003-06-11,1065.028,,,8.277,105.9875,,,,354.25,32.36
2003-06-10,1047.5189,,,8.2768,105.7723,,,,354.25,31.73
2003-06-09,1040.736,,,8.2772,105.8621,,,,362.75,31.45
2003-06-06,1051.7893,,,8.2771,106.0439,,,,363,31.28
2003-06-05,1065.0543,,,8.277,105.9089,,,,366.75,30.74
2003-06-04,1076.7008,,,8.2771,105.8948,,,,364.2,30.05
2003-06-03,1072.9813,,,8.277,106.1718,,,,365,30.67
2003-06-02,1084.5654,,,8.2768,105.8681,,,,364.75,30.71
2003-05-30,1082.1107,,,8.2768,105.7751,,,,361.4,29.56
2003-05-29,1075.2015,,,,105.6196,,,,363.1,29.1
2003-05-28,1063.026,,,8.277,106.0275,,,,359.5,28.58
2003-05-27,1071.8763,,,8.2769,105.848,,,,371.4,29.35
2003-05-26,1069.1407,,,8.2771,105.8138,,,,,
2003-05-23,1062.2388,,,8.2768,105.7482,,,,370.5,29.16
2003-05-22,1052.4301,,,8.2768,105.9486,,,,369.6,28.85
2003-05-21,1045.3069,,,8.277,105.9855,,,,367.8,29.03
2003-05-20,1045.7673,,,8.2768,106.0405,,,,366.3,29.28
2003-05-19,1057.3265,,,8.2768,105.6249,,,,359,28.83
2003-05-16,1051.9491,,,8.277,105.6276,,,,355,29.14
2003-05-15,1051.3324,,,8.2768,105.7041,,,,354.25,28.74
2003-05-14,1024.8402,,,8.2769,105.6596,,,,353.55,29.17
2003-05-13,1002.4786,,,8.277,105.5799,,,,350.4,28.5
2003-05-12,1035.8485,,,8.277,105.7,,,,351.1,27.35
2003-05-09,,,,8.2768,105.497,,,,347.9,27.72
2003-05-08,,,,8.2768,105.4262,,,,346.45,26.98
2003-05-07,,,,8.2769,105.4143,,,,341.85,26.23
2003-05-06,,,,8.277,105.6098,,,,342.85,25.72
2003-05-05,,,,8.277,,,,,,26.49
2003-05-02,,,,,,,,,340.5,25.67
2003-05-01,,,,8.277,,,,,341.2,26.03
2003-04-30,1036.5637,,,8.277,105.4076,,,,336.75,25.8
2003-04-29,1034.9413,,,,105.0972,,,,331.4,25.24
2003-04-28,1053.6246,,,8.277,104.7641,,,,332.6,25.49
2003-04-25,1027.4341,,,8.277,104.9801,,,,333.25,26.26
2003-04-24,1040.851,,,8.2772,104.9568,,,,333.7,26.64
2003-04-23,1069.6493,,,8.2772,105.3159,,,,333.3,26.65
2003-04-22,1085.6604,,,8.277,105.1665,,,,334.9,29.91
2003-04-21,1086.7041,,,8.2769,105.1678,,,,,30.87
2003-04-18,1105.6659,,,8.277,105.0128,,,,,
2003-04-17,1109.0947,,,8.277,104.7184,,,,327,30.55
2003-04-16,1103.4819,,,8.2772,105.1693,,,,324.1,29.18
2003-04-15,1118.9713,,,8.2772,105.1399,,,,325.45,29.29
2003-04-14,1107.2318,,,8.2774,105.0787,,,,325.95,28.63
2003-04-11,1080.5941,,,8.2772,104.8658,,,,324.8,28.14
2003-04-10,1066.0687,,,8.2773,104.89,,,,324.6,27.46
2003-04-09,1058.6525,,,8.2774,105.1337,,,,321.35,28.85
2003-04-08,1046.8073,,,8.2772,105.1822,,,,323.4,28
2003-04-07,1049.0719,,,8.2772,104.8874,,,,319.9,27.96
2003-04-04,1057.3889,,,,104.8803,,,,323.8,28.62
2003-04-03,1052.7568,,,8.277,104.8393,,,,323.7,28.97
2003-04-02,1057.4067,,,8.277,104.9477,,,,329.3,28.56
2003-04-01,1058.5354,,,8.2772,104.6711,,,,334.35,29.78
2003-03-31,1050.9766,,,8.2774,104.9013,,,,334.85,31.04
2003-03-28,1039.6257,,,8.2771,104.8464,,,,330.75,30.16
2003-03-27,1043.8348,,,8.2772,104.7647,,,,332.75,30.37
2003-03-26,1016.7119,,,8.2774,104.8824,,,,329.95,28.63
2003-03-25,1022.4627,,,8.2771,104.8663,,,,331.9,27.97
2003-03-24,1034.1725,,,,104.7757,,,,329.45,28.66
2003-03-21,1032.4673,,,8.2774,104.584,,,,333.5,26.91
2003-03-20,1022.9062,,,8.2771,104.513,,,,335.8,28.61
2003-03-19,1026.911,,,8.2772,104.6677,,,,335.8,29.88
2003-03-18,1023.5794,,,8.2772,104.6021,,,,338.8,31.67
2003-03-17,1031.2074,,,,104.7319,,,,340.75,34.93
2003-03-14,1031.9346,,,8.2771,104.5126,,,,335.2,35.38
2003-03-13,1030.1609,,,8.277,104.282,,,,334.5,36.01
2003-03-12,1036.6556,,,,104.5559,,,,346.1,37.83
2003-03-11,1032.7836,,,8.277,104.8453,,,,348.7,36.72
2003-03-10,1032.2404,,,8.2772,104.6935,,,,354.45,37.27
2003-03-07,1051.8868,,,8.2774,104.6761,,,,350.75,37.78
2003-03-06,1055.4984,,,8.2775,104.6195,,,,354.7,37
2003-03-05,1070.3549,,,8.2775,104.4839,,,,353.95,36.69
2003-03-04,1075.3322,,,,104.418,,,,353.4,36.89
2003-03-03,1075.7025,,,8.2773,104.3893,,,,345.5,35.88
2003-02-28,1067.067,,,8.2775,104.6554,,,,347.45,36.6
2003-02-27,1068.1603,,,8.2774,104.3783,,,,351.25,37.2
2003-02-26,1068.9376,,,8.2778,104.2711,,,,351.9,37.7
2003-02-25,1068.3007,,,8.2777,103.9511,,,,357.6,36.06
2003-02-24,1046.6979,,,8.2775,104.1565,,,,355.2,36.48
2003-02-21,1045.4341,,,8.2775,104.4612,,,,352.3,35.58
2003-02-20,1068.0491,,,8.2775,104.3125,,,,351.55,36.79
2003-02-19,1069.9471,,,8.2775,104.3293,,,,346,37.16
2003-02-18,1060.1318,,,8.2772,104.1209,,,,344.1,36.96
2003-02-17,1059.7974,,,8.2775,103.8307,,,,347,
2003-02-14,1067.856,,,8.2772,104.3345,,,,354.25,36.8
2003-02-13,1063.2705,,,8.2773,104.3102,,,,352.8,36.36
2003-02-12,1067.3473,,,8.2777,104.3183,,,,356.3,35.77
2003-02-11,1054.426,,,8.2775,103.9783,,,,364,35.44
2003-02-10,1043.1133,,,8.2773,104.1061,,,,370.5,34.48
2003-02-09,,,,,103.9231,,,,,
2003-02-08,,,,,104.7656,,,,,
2003-02-07,,,,,,,,,373.25,35.12
2003-02-06,,,,,,,,,375.8,34.16
2003-02-05,,,,8.2768,,,,,382.1,33.93
2003-02-04,,,,8.2768,,,,,376.55,33.58
2003-02-03,,,,8.2768,,,,,369.5,32.76
2003-01-31,,,,8.2769,104.2664,,,,367.5,33.51
2003-01-30,,,,8.2766,104.4806,,,,367.6,33.85
2003-01-29,1056.4956,,,8.2773,104.6427,,,,369.9,33.63
2003-01-28,1057.8636,,,8.2767,104.6267,,,,368.4,32.67
2003-01-27,1054.7506,,,8.2768,104.3469,,,,368.5,32.29
2003-01-24,1041.2958,,,8.2773,104.0584,,,,366,33.28
2003-01-23,1025.7411,,,8.277,104.2302,,,,364.7,32.25
2003-01-22,1034.593,,,8.2771,104.2177,,,,358.5,32.85
2003-01-21,1029.6388,,,8.277,103.9234,,,,353.8,34.61
2003-01-20,1049.4617,,,8.2773,103.9231,,,,355.85,
2003-01-17,1045.3276,,,8.277,103.8633,,,,357,33.91
2003-01-16,1050.9056,,,8.2771,103.8288,,,,352.3,33.66
2003-01-15,1031.5706,,,8.277,103.9275,,,,351,33.21
2003-01-14,1036.8066,,,8.2769,103.94,,,,353.1,32.37
2003-01-13,986.9403,,,8.2768,104.0159,,,,352.55,32.26
2003-01-10,983.8417,,,8.2771,103.9235,,,,353,31.68
2003-01-09,993.4863,,,8.2766,103.5385,,,,352.4,31.99
2003-01-08,974.6976,,,8.2766,103.6519,,,,349.75,30.56
2003-01-07,948.2632,,,8.2767,103.8595,,,,349,31.08
2003-01-06,950.498,,,8.277,103.9047,,,,351.75,32.1
2003-01-03,938.2324,,,8.2768,103.7128,,,,344.5,33.08
2003-01-02,937.4236,,,8.277,103.8571,,,,343.8,31.85
2002-12-31,960.7834,,,8.277,104.0956,,,,342.75,31.2
2002-12-30,968.479,,,8.2773,103.3203,,,,347.2,31.37
2002-12-27,979.8884,,,8.2772,103.7066,,,,349.3,32.72
2002-12-26,979.8228,,,8.2772,103.6086,,,,,32.49
2002-12-25,1011.0278,,,8.2774,103.9114,,,,,
2002-12-24,1018.3696,,,8.2775,103.5402,,,,345,31.97
2002-12-23,1016.8801,,,8.2775,103.1612,,,,343.95,31.75
2002-12-20,1015.5605,,,8.2774,103.1809,,,,341.6,30.3
2002-12-19,1003.9443,,,8.2771,103.5455,,,,345,30.56
2002-12-18,1001.9673,,,8.2773,103.9515,,,,338,30.44
2002-12-17,1006.6955,,,8.277,103.5144,,,,339,30.1
2002-12-16,999.2357,,,8.2772,103.4069,,,,333,30.1
2002-12-13,990.3972,,,8.2772,103.4581,,,,332.2,28.44
2002-12-12,978.6053,,,8.2772,103.2812,,,,326.4,28.01
2002-12-11,972.9379,,,8.277,103.5887,,,,324.25,27.4
2002-12-10,976.9917,,,8.277,103.5138,,,,323.1,27.74
2002-12-09,991.0108,,,8.2773,103.3509,,,,325.1,27.2
2002-12-06,994.6034,,,8.2772,103.2503,,,,325.75,26.93
2002-12-05,994.8024,,,8.277,103.4342,,,,322.45,27.29
2002-12-04,1001.2641,,,8.2772,103.2477,,,,322.1,26.71
2002-12-03,996.5539,,,8.277,103.1892,,,,319.7,27.3
2002-12-02,985.1205,,,,103.0901,,,,316.45,27.24
2002-11-29,1016.131,,,8.2772,103.1299,,,,319.05,
2002-11-28,1001.9786,,,8.2772,103.4177,,,,317.6,
2002-11-27,972.6205,,,8.2771,103.3117,,,,317.85,26.89
2002-11-26,966.494,,,8.277,103.4515,,,,317.5,26.4
2002-11-25,988.8174,,,8.2773,103.33,,,,317.45,26.11
2002-11-22,985.1014,,,8.2772,103.3956,,,,317.7,26.76
2002-11-21,982.6779,,,8.277,103.1684,,,,317.65,26.35
2002-11-20,1012.1712,,,8.277,102.8723,,,,318.85,26.98
2002-11-19,1041.0355,,,8.2772,102.9979,,,,319.7,26.42
2002-11-18,1031.5754,,,8.2773,103.0726,,,,318.75,26.71
2002-11-15,1042.803,,,8.2771,103.0345,,,,319.1,25.51
2002-11-14,1039.2164,,,8.2772,102.9028,,,,318.6,25.29
2002-11-13,1062.0692,,,8.2773,102.8705,,,,324,25.19
2002-11-12,1058.9813,,,8.2771,102.8653,,,,321.75,25.9
2002-11-11,1080.0099,,,8.277,102.8354,,,,320.7,25.94
2002-11-08,1092.2828,,,8.2772,102.7882,,,,321.7,25.78
2002-11-07,1120.4233,,,,102.7553,,,,319.25,25.38
2002-11-06,1121.72,,,8.2771,102.7553,,,,317.3,25.77
2002-11-05,1126.369,,,8.277,102.7536,,,,318.5,26.14
2002-11-04,1106.8153,,,8.2773,102.7117,,,,317.55,26.95
2002-11-01,1090.046,,,8.2772,102.6289,,,,319.85,27.13
2002-10-31,1089.3016,,,8.2772,103.0434,,,,316.9,27.22
2002-10-30,1090.7207,,,8.2771,102.8912,,,,316.55,26.81
2002-10-29,1092.5109,,,8.2772,103.0493,,,,317.15,26.86
2002-10-28,1085.692,,,8.2773,103.5248,,,,314.45,27.29
2002-10-25,1100.3344,,,8.2771,103.3016,,,,313,27.05
2002-10-24,1113.2312,,,8.277,103.4009,,,,311.75,28.2
2002-10-23,1123.1455,,,8.2769,103.2622,,,,312.1,28.18
2002-10-22,1121.7388,,,8.277,103.3678,,,,312.55,27.92
2002-10-21,1104.8816,,,8.2768,103.4047,,,,312.6,28.37
2002-10-18,1101.2748,,,8.2767,103.5813,,,,312.75,29.6
2002-10-17,1097.4476,,,8.2767,103.5462,,,,310.75,29.62
2002-10-16,1116.1558,,,8.2767,103.4334,,,,314.05,29.47
2002-10-15,1106.4435,,,8.2767,103.5031,,,,316.2,29.72
2002-10-14,1110.7968,,,8.2768,103.451,,,,317.75,30.03
2002-10-11,1105.5831,,,8.2769,103.4805,,,,316.85,29.37
2002-10-10,1110.4766,,,8.277,103.4719,,,,318.95,28.97
2002-10-09,1115.316,,,8.2771,103.3218,,,,319.35,29.35
2002-10-08,1137.469,,,8.2773,103.3588,,,,319,29.48
2002-10-07,,,,8.277,,,,,321.75,29.64
2002-10-04,,,,8.277,,,,,320.3,29.62
2002-10-03,,,,8.2772,,,,,322.1,29.76
2002-10-02,,,,8.277,,,,,322.2,30.49
2002-10-01,,,,8.2772,,,,,321.75,30.83
2002-09-30,,,,8.2772,103.7983,,,,323.7,30.45
2002-09-29,,,,,103.0145,,,,,
2002-09-28,,,,,103.4555,,,,,
2002-09-27,1148.8564,,,8.2763,103.3777,,,,320.05,30.54
2002-09-26,1154.761,,,8.2771,103.3912,,,,319.6,30.41
2002-09-25,1163.4207,,,8.2769,102.7499,,,,325.15,30.64
2002-09-24,1163.4547,,,8.2769,103.4261,,,,326.3,30.77
2002-09-23,1169.1049,,,8.2771,103.2335,,,,322.5,30.71
2002-09-20,1170.0363,,,8.2769,103.148,,,,322.3,29.61
2002-09-19,1181.6416,,,8.2769,103.1741,,,,322.25,29.5
2002-09-18,1160.8676,,,8.277,103.5739,,,,318.7,29.48
2002-09-17,1168.4203,,,8.2769,103.0331,,,,315.9,29.08
2002-09-16,1168.7007,,,8.2768,103.0071,,,,315.35,29.67
2002-09-13,1186.2257,,,8.2767,103.3068,,,,318.8,29.81
2002-09-12,1187.4949,,,8.2768,103.6261,,,,318.85,28.85
2002-09-11,1183.1799,,,8.2768,103.583,,,,315.5,29.77
2002-09-10,1186.9695,,,8.277,103.6359,,,,319.1,29.73
2002-09-09,1184.6796,,,8.2771,103.5582,,,,322.5,29.73
